OPERATEUR;FILIERE;Année;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Type EPCI;Code Département;Nom Département;Code Région;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
Enedis;Electricité;2018;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;AGRICULTURE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;02;2;52.39761213070795;26.198806065353974;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;1;393.584;393.584;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;20;4;1734.4939201520515;433.6234800380129;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;22;1;88.53627447387503;88.53627447387503;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;27;2;169.1740233189626;84.5870116594813;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;33;2;1613.754;806.877;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;47;41;20360.14311065092;496.5888563573395;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;52;2;152.77158200696334;76.38579100348167;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;61;1;77.34491755264516;77.34491755264516;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;62;4;5670.200711085515;1417.5501777713787;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;64;4;235.14060327195554;58.785150817988885;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;66;2;225.1271059695533;112.56355298477665;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;68;25;4299.624638361417;171.98498553445668;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;86;8;14405.059776708127;1800.632472088516;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;90;1;1046.4095;1046.4095;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;94;2;24.367116673126812;12.183558336563406;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;96;1;7.572326014992871;7.572326014992871;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INCONNU;;206;2712.278873727351;13.166402299647334;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;02;2;67.0889265047768;33.5444632523884;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;25;5;870.7731196840336;174.15462393680673;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;26;1;645.5735;645.5735;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;27;2;183.13016150066483;91.56508075033241;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;28;4;10973.13238699494;2743.283096748735;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;35;3;315.5409054638102;105.18030182127006;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;43;10;493.9223997397648;49.39223997397648;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;33;1;1164.7256666666667;1164.7256666666667;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;36;1;53.107;53.107;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;46;21;3870.0834694610435;184.28968902195444;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;49;3;1086.5512241559636;362.1837413853212;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;53;1;54.29629174841865;54.29629174841865;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;59;1;999.4636666666667;999.4636666666667;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;64;6;359.4715770447172;59.91192950745286;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;65;2;79.20532540667831;39.602662703339156;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;69;1;83.79810957065283;83.79810957065283;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;16;3371.213908607412;210.70086928796326;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;71;2;86.07822558754569;43.039112793772844;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;77;2;106.13592506659872;53.06796253329936;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;85;11;1839.6946180726004;167.24496527932732;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INCONNU;;89;815.4723506371628;9.162610681316435;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;137;1541.271769427303;11.250158900929218;3;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;16803;41651.74350945998;2.478827799170385;0;72.8175599109457;3032978.32839545;0.0;1868.0192250000002;3370155.96094343;180.502191775007;0.0;0.111171768434208;200.568705644434;1623.6333586959986;1804.1334456520003;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;25;5;1053.038565465846;210.60771309316917;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;41;9;1465.6209443911139;162.84677159901264;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;42;3;198.6323532959327;66.21078443197756;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;45;17;1602.6969837203367;94.2762931600198;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;52;2;124.28248819173537;62.141244095867684;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;62;3;6057.515299834725;2019.171766611575;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;69;1;89.68823883559102;89.68823883559102;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;71;2;91.2532794710005;45.62663973550025;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;72;2;2344.713606000982;1172.356803000491;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;85;11;1973.3475824271438;179.39523476610398;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;17112;40819.04936486837;2.3854049418459775;1;83.1975033002611;3396042.99424716;0.0;1718.093331;3082738.35433002;198.45973552169;0.0;0.100402836079944;180.150675217977;1976.634757246;1794.278750000001;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;25;5;940.764;188.153;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;28;4;10585.944;2646.486;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;41;7;5237.223;748.175;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;33;5;1989.838;397.968;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;55;3;797.581;265.86;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;61;1;65.591;65.591;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;64;2;104.461;52.23;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;65;2;85.202;42.601;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;72;2;3886.957;1943.478;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;84;44;4298.265;97.688;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;85;8;1297.569;162.196;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;86;7;12456.315;1779.474;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;88;3;296.192;98.731;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;93;10;1623.487;162.349;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;94;1;45.728;45.728;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;118;1662.385;14.088;4;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38151;Échirolles;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;17321;39697.69;2.292;0;55.1664874453652;2189982.116995;0.0;1723.181;2969469.935069;126.435085560591;0.0;0.0994850759194042;171.437557593037;1270.895;1723.249;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;17;2;482.9621103707669;241.48105518538344;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;24;1;38.62563979995196;38.62563979995196;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;28;3;358.6417037164845;119.5472345721615;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;29;1;27.021679357115175;27.021679357115175;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;49;1;2918.583;2918.583;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;55;2;828.1508113060775;414.07540565303873;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;56;6;856.166570324367;142.69442838739448;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;62;2;32600.48;16300.24;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;65;1;46.59868878830803;46.59868878830803;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;1;13.584626701717784;13.584626701717784;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;77;1;277.0903333333333;277.0903333333333;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;82;1;186.1521854294023;186.1521854294023;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;94;1;122.81433333333332;122.81433333333332;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;4830;16390.292725504132;3.3934353468952656;0;159.759997383211;2618513.12293661;0.0;1537.680092463882;2753291.16746109;542.135222140084;0.0;0.318360267590866;570.039579184491;1702.8985000000005;1790.548750000001;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;17;2;467.0051722450111;233.50258612250556;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;19;1;102.8058686513157;102.8058686513157;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
