libelle_niv__4,date_releve,fluide,quantite_kwh
BOURSE DU TRAVAIL,2014-05-20T00:00:00,ELECTRICITE,21090
BOURSE DU TRAVAIL,2014-06-19T00:00:00,ELECTRICITE,13663
BOURSE DU TRAVAIL,2014-07-07T00:00:00,ELECTRICITE,8024
BOURSE DU TRAVAIL,2014-08-22T00:00:00,ELECTRICITE,18356
BOURSE DU TRAVAIL,2014-09-17T00:00:00,ELECTRICITE,11325
BOURSE DU TRAVAIL,2014-10-15T00:00:00,ELECTRICITE,13662
BOURSE DU TRAVAIL,2014-11-19T00:00:00,ELECTRICITE,20602
BOURSE DU TRAVAIL,2014-12-15T00:00:00,ELECTRICITE,19380
BOURSE DU TRAVAIL,2014-12-31T00:00:00,ELECTRICITE,20221
SERVICE 3 A,2014-03-17T00:00:00,ELECTRICITE,5228
SERVICE 3 A,2014-01-07T00:00:00,ELECTRICITE,5024
SERVICE 3 A,2014-09-16T00:00:00,ELECTRICITE,2806
SERVICE 3 A,2014-12-22T00:00:00,ELECTRICITE,4846
BUREAUX  MALLIFAUD,2014-12-02T00:00:00,ELECTRICITE,5375
BUREAUX  MALLIFAUD,2014-11-03T00:00:00,ELECTRICITE,5035
BUREAUX  MALLIFAUD,2014-11-04T00:00:00,ELECTRICITE,5452
BUREAUX  MALLIFAUD,2014-05-13T00:00:00,ELECTRICITE,4945
BUREAUX  MALLIFAUD,2014-12-06T00:00:00,ELECTRICITE,5225
BUREAUX  MALLIFAUD,2014-04-07T00:00:00,ELECTRICITE,4644
BUREAUX  MALLIFAUD,2014-08-13T00:00:00,ELECTRICITE,6875
BUREAUX  MALLIFAUD,2014-10-09T00:00:00,ELECTRICITE,4724
BUREAUX  MALLIFAUD,2014-08-10T00:00:00,ELECTRICITE,5003
BUREAUX  MALLIFAUD,2014-11-13T00:00:00,ELECTRICITE,6560
BUREAUX  MALLIFAUD,2014-11-12T00:00:00,ELECTRICITE,5932
BUREAUX  MALLIFAUD,2014-12-31T00:00:00,ELECTRICITE,6429
LOCAUX PROMOTION DE LA SANTE,2014-01-02T00:00:00,ELECTRICITE,3412
LOCAUX PROMOTION DE LA SANTE,2014-01-03T00:00:00,ELECTRICITE,3135
LOCAUX PROMOTION DE LA SANTE,2014-01-04T00:00:00,ELECTRICITE,2873
LOCAUX PROMOTION DE LA SANTE,2014-01-05T00:00:00,ELECTRICITE,2507
LOCAUX PROMOTION DE LA SANTE,2014-01-06T00:00:00,ELECTRICITE,2444
LOCAUX PROMOTION DE LA SANTE,2014-01-07T00:00:00,ELECTRICITE,3038
LOCAUX PROMOTION DE LA SANTE,2014-01-08T00:00:00,ELECTRICITE,3133
LOCAUX PROMOTION DE LA SANTE,2014-01-09T00:00:00,ELECTRICITE,2617
LOCAUX PROMOTION DE LA SANTE,2014-02-10T00:00:00,ELECTRICITE,3055
LOCAUX PROMOTION DE LA SANTE,2014-01-11T00:00:00,ELECTRICITE,2619
LOCAUX PROMOTION DE LA SANTE,2014-01-12T00:00:00,ELECTRICITE,2543
LOCAUX PROMOTION DE LA SANTE,2014-12-31T00:00:00,ELECTRICITE,2669
LOCAL POLICE MUNICIPALE SECTEUR GARE,2014-08-04T00:00:00,ELECTRICITE,3977
LOCAL POLICE MUNICIPALE SECTEUR GARE,2014-07-23T00:00:00,ELECTRICITE,1870
LOCAL POLICE MUNICIPALE SECTEUR GARE,2014-08-10T00:00:00,ELECTRICITE,2507
LOCAL POLICE MUNICIPALE SECTEUR GARE,2014-12-31T00:00:00,ELECTRICITE,6680
RELATIONS INTERNATIONALES,2014-01-02T00:00:00,ELECTRICITE,"4760,26"
RELATIONS INTERNATIONALES,2014-01-03T00:00:00,ELECTRICITE,"4255,8"
RELATIONS INTERNATIONALES,2014-01-04T00:00:00,ELECTRICITE,"3371,74"
RELATIONS INTERNATIONALES,2014-01-05T00:00:00,ELECTRICITE,"1775,92"
RELATIONS INTERNATIONALES,2014-01-06T00:00:00,ELECTRICITE,"1273,95"
RELATIONS INTERNATIONALES,2014-01-07T00:00:00,ELECTRICITE,"356,82"
RELATIONS INTERNATIONALES,2014-01-08T00:00:00,ELECTRICITE,"411,54"
RELATIONS INTERNATIONALES,2014-01-09T00:00:00,ELECTRICITE,"327,94"
RELATIONS INTERNATIONALES,2014-01-10T00:00:00,ELECTRICITE,"443,26"
RELATIONS INTERNATIONALES,2014-01-11T00:00:00,ELECTRICITE,1117
RELATIONS INTERNATIONALES,2014-01-12T00:00:00,ELECTRICITE,"2994,58"
RELATIONS INTERNATIONALES,2014-12-31T00:00:00,ELECTRICITE,"4357,65"
ALLIANCE C1/BUREAU PLAN/PREVENTION,2014-06-03T00:00:00,ELECTRICITE,5357
ALLIANCE C1/BUREAU PLAN/PREVENTION,2014-05-26T00:00:00,ELECTRICITE,4363
ALLIANCE C1/BUREAU PLAN/PREVENTION,2014-09-15T00:00:00,ELECTRICITE,3847
ALLIANCE C1/BUREAU PLAN/PREVENTION,2014-11-24T00:00:00,ELECTRICITE,3721
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-12-02T00:00:00,ELECTRICITE,9198
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-03-21T00:00:00,ELECTRICITE,11489
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-04-15T00:00:00,ELECTRICITE,7374
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-05-13T00:00:00,ELECTRICITE,6520
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-12-06T00:00:00,ELECTRICITE,7337
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-09-07T00:00:00,ELECTRICITE,9470
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-08-14T00:00:00,ELECTRICITE,11068
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-10-09T00:00:00,ELECTRICITE,8149
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-10-10T00:00:00,ELECTRICITE,8882
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-11-13T00:00:00,ELECTRICITE,8969
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-10-12T00:00:00,ELECTRICITE,8828
ALLIANCE C3 C4 C5/DROITS DE VOIRIE/VOIRIE/E.V,2014-12-31T00:00:00,ELECTRICITE,11423
LOC ACTIVITE 25 CONSTANTINE ETAGE 2,2014-03-26T00:00:00,ELECTRICITE,5417
LOC ACTIVITE 25 CONSTANTINE ETAGE 2,2014-06-24T00:00:00,ELECTRICITE,1459
LOC ACTIVITE 25 CONSTANTINE ETAGE 2,2014-09-30T00:00:00,ELECTRICITE,1835
LOC ACTIVITE 25 CONSTANTINE ETAGE 2,2014-12-22T00:00:00,ELECTRICITE,1771
R.E.G. 6 RUE CL DUMONT,2014-11-02T00:00:00,ELECTRICITE,6700
R.E.G. 6 RUE CL DUMONT,2014-10-03T00:00:00,ELECTRICITE,4991
R.E.G. 6 RUE CL DUMONT,2014-11-04T00:00:00,ELECTRICITE,4914
R.E.G. 6 RUE CL DUMONT,2014-05-13T00:00:00,ELECTRICITE,2100
R.E.G. 6 RUE CL DUMONT,2014-11-06T00:00:00,ELECTRICITE,1747
R.E.G. 6 RUE CL DUMONT,2014-08-07T00:00:00,ELECTRICITE,12576
R.E.G. 6 RUE CL DUMONT,2014-08-19T00:00:00,ELECTRICITE,15555
R.E.G. 6 RUE CL DUMONT,2014-10-09T00:00:00,ELECTRICITE,7376
R.E.G. 6 RUE CL DUMONT,2014-10-15T00:00:00,ELECTRICITE,8317
R.E.G. 6 RUE CL DUMONT,2014-12-11T00:00:00,ELECTRICITE,4235
R.E.G. 6 RUE CL DUMONT,2014-10-12T00:00:00,ELECTRICITE,5267
R.E.G. 6 RUE CL DUMONT,2014-12-31T00:00:00,ELECTRICITE,6643
BUREAUX DIRECTION ENVIRONNEMENT 2E ETAGE,2014-01-04T00:00:00,ELECTRICITE,1613
BUREAUX DIRECTION ENVIRONNEMENT 2E ETAGE,2014-07-16T00:00:00,ELECTRICITE,1213
BUREAUX DIRECTION ENVIRONNEMENT 2E ETAGE,2014-01-10T00:00:00,ELECTRICITE,938
BUREAUX DIRECTION ENVIRONNEMENT 2E ETAGE,2014-12-31T00:00:00,ELECTRICITE,1406
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-02T00:00:00,ELECTRICITE,2780
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-03T00:00:00,ELECTRICITE,2374
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-04T00:00:00,ELECTRICITE,2341
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-05T00:00:00,ELECTRICITE,2131
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-06T00:00:00,ELECTRICITE,2346
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-07T00:00:00,ELECTRICITE,2204
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-08T00:00:00,ELECTRICITE,2166
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-09T00:00:00,ELECTRICITE,1865
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-10T00:00:00,ELECTRICITE,2211
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-11T00:00:00,ELECTRICITE,2210
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-01-12T00:00:00,ELECTRICITE,2023
BUREAUX DIRECTION PROJETS URBAINS 2E ETAGE,2014-12-31T00:00:00,ELECTRICITE,2284
IMMEUBLE GAVIN,2014-04-28T00:00:00,ELECTRICITE,4590
IMMEUBLE GAVIN,2014-01-07T00:00:00,ELECTRICITE,3734
IMMEUBLE GAVIN,2014-04-11T00:00:00,ELECTRICITE,4414
IMMEUBLE GAVIN,2014-12-31T00:00:00,ELECTRICITE,2747
IMMEUBLE GAVIN,2014-02-13T00:00:00,ELECTRICITE,17985
IMMEUBLE GAVIN,2014-12-03T00:00:00,ELECTRICITE,13058
IMMEUBLE GAVIN,2014-04-15T00:00:00,ELECTRICITE,7487
IMMEUBLE GAVIN,2014-05-14T00:00:00,ELECTRICITE,3655
IMMEUBLE GAVIN,2014-06-13T00:00:00,ELECTRICITE,2440
IMMEUBLE GAVIN,2014-08-07T00:00:00,ELECTRICITE,1393
IMMEUBLE GAVIN,2014-08-14T00:00:00,ELECTRICITE,1917
IMMEUBLE GAVIN,2014-11-09T00:00:00,ELECTRICITE,1365
IMMEUBLE GAVIN,2014-09-10T00:00:00,ELECTRICITE,1929
IMMEUBLE GAVIN,2014-11-13T00:00:00,ELECTRICITE,7602
IMMEUBLE GAVIN,2014-11-12T00:00:00,ELECTRICITE,14549
IMMEUBLE GAVIN,2014-12-31T00:00:00,ELECTRICITE,22742
BUREAUX PROPRETE URBAINE,2014-11-02T00:00:00,ELECTRICITE,7906
BUREAUX PROPRETE URBAINE,2014-03-20T00:00:00,ELECTRICITE,8573
BUREAUX PROPRETE URBAINE,2014-04-14T00:00:00,ELECTRICITE,2381
BUREAUX PROPRETE URBAINE,2014-05-13T00:00:00,ELECTRICITE,2969
BUREAUX PROPRETE URBAINE,2014-06-16T00:00:00,ELECTRICITE,2084
BUREAUX PROPRETE URBAINE,2014-07-16T00:00:00,ELECTRICITE,1431
BUREAUX PROPRETE URBAINE,2014-08-13T00:00:00,ELECTRICITE,1117
BUREAUX PROPRETE URBAINE,2014-10-09T00:00:00,ELECTRICITE,1485
BUREAUX PROPRETE URBAINE,2014-08-10T00:00:00,ELECTRICITE,1303
BUREAUX PROPRETE URBAINE,2014-12-11T00:00:00,ELECTRICITE,2970
BUREAUX PROPRETE URBAINE,2014-09-12T00:00:00,ELECTRICITE,5515
BUREAUX PROPRETE URBAINE,2014-12-31T00:00:00,ELECTRICITE,11541
STOCKAGE SERVICE 3A 10 RUE DES TREMBLES,2014-01-09T00:00:00,ELECTRICITE,124
STOCKAGE SERVICE 3A 10 RUE DES TREMBLES,2014-01-10T00:00:00,ELECTRICITE,83
STOCKAGE SERVICE 3A 10 RUE DES TREMBLES,2014-01-11T00:00:00,ELECTRICITE,60
STOCKAGE SERVICE 3A 10 RUE DES TREMBLES,2014-01-12T00:00:00,ELECTRICITE,47
STOCKAGE SERVICE 3A 10 RUE DES TREMBLES,2014-12-31T00:00:00,ELECTRICITE,176
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-02T00:00:00,ELECTRICITE,5904
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-03T00:00:00,ELECTRICITE,5059
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-04T00:00:00,ELECTRICITE,4219
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-05T00:00:00,ELECTRICITE,2279
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-06T00:00:00,ELECTRICITE,953
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-07T00:00:00,ELECTRICITE,828
EXTENSION MAISON DE L'INTERNATIONNAL,2014-08-14T00:00:00,ELECTRICITE,1781
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-09T00:00:00,ELECTRICITE,-643
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-10T00:00:00,ELECTRICITE,662
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-11T00:00:00,ELECTRICITE,1431
EXTENSION MAISON DE L'INTERNATIONNAL,2014-01-12T00:00:00,ELECTRICITE,3332
EXTENSION MAISON DE L'INTERNATIONNAL,2014-12-31T00:00:00,ELECTRICITE,6439
BUREAUX SPORTS,2014-01-02T00:00:00,ELECTRICITE,1660
BUREAUX SPORTS,2014-01-03T00:00:00,ELECTRICITE,1425
BUREAUX SPORTS,2014-01-04T00:00:00,ELECTRICITE,1377
BUREAUX SPORTS,2014-01-05T00:00:00,ELECTRICITE,1452
BUREAUX SPORTS,2014-01-06T00:00:00,ELECTRICITE,601
BUREAUX SPORTS,2014-01-07T00:00:00,ELECTRICITE,767
BUREAUX SPORTS,2014-01-08T00:00:00,ELECTRICITE,802
BUREAUX SPORTS,2014-01-09T00:00:00,ELECTRICITE,829
BUREAUX SPORTS,2014-01-10T00:00:00,ELECTRICITE,922
BUREAUX SPORTS,2014-01-11T00:00:00,ELECTRICITE,1170
BUREAUX SPORTS,2014-01-12T00:00:00,ELECTRICITE,1544
BUREAUX SPORTS,2014-12-31T00:00:00,ELECTRICITE,1614
BUREAUX LA FRATERNELLE,2014-02-18T00:00:00,ELECTRICITE,-489
BUREAUX CONTROLE DU STATIONNEMENT,2014-09-30T00:00:00,ELECTRICITE,33817
BUREAUX CONTROLE DU STATIONNEMENT,2014-12-31T00:00:00,ELECTRICITE,21432
CENTRE FORMATION JEAN FABRE - LOCAUX PREVENTION,2014-03-14T00:00:00,ELECTRICITE,917
CENTRE FORMATION JEAN FABRE - LOCAUX PREVENTION,2014-07-21T00:00:00,ELECTRICITE,975
CENTRE FORMATION JEAN FABRE - LOCAUX PREVENTION,2014-09-16T00:00:00,ELECTRICITE,364
CENTRE FORMATION JEAN FABRE - LOCAUX PREVENTION,2014-12-31T00:00:00,ELECTRICITE,1236
BUREAUX SERVICE DES SPORTS ANTENNE 4 GAUCHE,2014-05-03T00:00:00,ELECTRICITE,1257
BUREAUX SERVICE DES SPORTS ANTENNE 4 GAUCHE,2014-06-23T00:00:00,ELECTRICITE,1583
BUREAUX SERVICE DES SPORTS ANTENNE 4 GAUCHE,2014-08-09T00:00:00,ELECTRICITE,766
BUREAUX SERVICE DES SPORTS ANTENNE 4 GAUCHE,2014-10-12T00:00:00,ELECTRICITE,1529
BUREAUX ANTENNE 5,2014-03-25T00:00:00,ELECTRICITE,4346
BUREAUX ANTENNE 5,2014-11-06T00:00:00,ELECTRICITE,2826
BUREAUX ANTENNE 5,2014-01-10T00:00:00,ELECTRICITE,3390
BUREAUX ANTENNE 5,2014-10-12T00:00:00,ELECTRICITE,2414
ESPACE CENTRAL MANN'ART (SALLE BLANCHE),2014-02-18T00:00:00,ELECTRICITE,1780
ESPACE CENTRAL MANN'ART (SALLE BLANCHE),2014-05-20T00:00:00,ELECTRICITE,1964
ESPACE CENTRAL MANN'ART (SALLE BLANCHE),2014-09-15T00:00:00,ELECTRICITE,11085
ESPACE CENTRAL MANN'ART (SALLE BLANCHE),2014-11-17T00:00:00,ELECTRICITE,2492
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-03-26T00:00:00,ELECTRICITE,3565
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-03-26T00:00:00,ELECTRICITE,8002
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-06-24T00:00:00,ELECTRICITE,2387
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-06-24T00:00:00,ELECTRICITE,6325
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-09-30T00:00:00,ELECTRICITE,3620
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-09-30T00:00:00,ELECTRICITE,7016
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-12-22T00:00:00,ELECTRICITE,7312
SCE DES SPORTS 25 CONSTANTINE (6EME),2014-12-22T00:00:00,ELECTRICITE,3287
LOCAUX DSIT INFORMATIQUE,2014-02-18T00:00:00,ELECTRICITE,850
LOCAUX DSIT INFORMATIQUE,2014-09-05T00:00:00,ELECTRICITE,718
LOCAUX DSIT INFORMATIQUE,2014-08-26T00:00:00,ELECTRICITE,4428
LOCAUX DSIT INFORMATIQUE,2014-12-11T00:00:00,ELECTRICITE,1391
LOCAUX DSIT INFORMATIQUE,2014-11-02T00:00:00,ELECTRICITE,36376
LOCAUX DSIT INFORMATIQUE,2014-10-03T00:00:00,ELECTRICITE,29181
LOCAUX DSIT INFORMATIQUE,2014-11-04T00:00:00,ELECTRICITE,31165
LOCAUX DSIT INFORMATIQUE,2014-05-13T00:00:00,ELECTRICITE,30964
LOCAUX DSIT INFORMATIQUE,2014-11-06T00:00:00,ELECTRICITE,28638
LOCAUX DSIT INFORMATIQUE,2014-08-07T00:00:00,ELECTRICITE,27558
LOCAUX DSIT INFORMATIQUE,2014-08-19T00:00:00,ELECTRICITE,41893
LOCAUX DSIT INFORMATIQUE,2014-10-09T00:00:00,ELECTRICITE,22288
LOCAUX DSIT INFORMATIQUE,2014-10-15T00:00:00,ELECTRICITE,34883
LOCAUX DSIT INFORMATIQUE,2014-12-11T00:00:00,ELECTRICITE,29137
LOCAUX DSIT INFORMATIQUE,2014-10-12T00:00:00,ELECTRICITE,31295
LOCAUX DSIT INFORMATIQUE,2014-12-31T00:00:00,ELECTRICITE,39024
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-03-26T00:00:00,ELECTRICITE,6040
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-03-26T00:00:00,ELECTRICITE,-22530
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-06-24T00:00:00,ELECTRICITE,4825
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-06-27T00:00:00,ELECTRICITE,4759
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-03-10T00:00:00,ELECTRICITE,5122
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-10-20T00:00:00,ELECTRICITE,9609
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-12-22T00:00:00,ELECTRICITE,6273
LOCAUX BUREAUX  SERVICE INSERTION LE TRIDENT,2014-12-22T00:00:00,ELECTRICITE,8092
LOCAL BUREAUX ANTENNE 1,2014-03-26T00:00:00,ELECTRICITE,2128
LOCAL BUREAUX ANTENNE 1,2014-05-21T00:00:00,ELECTRICITE,62311
LOCAL BUREAUX ANTENNE 1,2014-08-18T00:00:00,ELECTRICITE,2759
LOCAL BUREAUX ANTENNE 1,2014-11-19T00:00:00,ELECTRICITE,3135
COMITE SOCIAL,2014-02-20T00:00:00,ELECTRICITE,"4459,27"
COMITE SOCIAL,2014-04-06T00:00:00,ELECTRICITE,"-13508,08"
COMITE SOCIAL,2014-08-18T00:00:00,ELECTRICITE,"4305,29"
COMITE SOCIAL,2014-11-24T00:00:00,ELECTRICITE,"3597,19"
ADREA MUTUELLE,2014-02-20T00:00:00,ELECTRICITE,"811,73"
ADREA MUTUELLE,2014-04-06T00:00:00,ELECTRICITE,"-2458,92"
ADREA MUTUELLE,2014-08-18T00:00:00,ELECTRICITE,"783,71"
ADREA MUTUELLE,2014-11-24T00:00:00,ELECTRICITE,"654,81"
BUREAUX GESTION DELEGUEE,2014-01-04T00:00:00,ELECTRICITE,2891
BUREAUX GESTION DELEGUEE,2014-07-17T00:00:00,ELECTRICITE,2830
BUREAUX GESTION DELEGUEE,2014-01-10T00:00:00,ELECTRICITE,2228
BUREAUX GESTION DELEGUEE,2014-12-31T00:00:00,ELECTRICITE,2507
COP 3 APPT 7223,2014-03-22T00:00:00,ELECTRICITE,1900
COP 3 APPT 7223,2014-06-24T00:00:00,ELECTRICITE,1227
COP 3 APPT 7223,2014-03-10T00:00:00,ELECTRICITE,2399
COP 3 APPT 7223,2014-12-22T00:00:00,ELECTRICITE,1531
APPT 211 70 GALERIE DE L'ARLEQUIN,2014-03-27T00:00:00,ELECTRICITE,1817
APPT 211 70 GALERIE DE L'ARLEQUIN,2014-06-24T00:00:00,ELECTRICITE,1121
APPT 211 70 GALERIE DE L'ARLEQUIN,2014-01-10T00:00:00,ELECTRICITE,1896
APPT 211 70 GALERIE DE L'ARLEQUIN,2014-12-22T00:00:00,ELECTRICITE,1479
APPARTEMENT FONCTION CONSERVATOIRE 1,2014-03-14T00:00:00,ELECTRICITE,2217
APPARTEMENT FONCTION CONSERVATOIRE 1,2014-07-21T00:00:00,ELECTRICITE,3521
APPARTEMENT FONCTION CONSERVATOIRE 1,2014-09-16T00:00:00,ELECTRICITE,1315
APPARTEMENT FONCTION CONSERVATOIRE 1,2014-12-31T00:00:00,ELECTRICITE,4464
APPT 9 RUE ROGER LOUIS LACHAT (1E ETAGE),2014-05-12T00:00:00,ELECTRICITE,0
APPT FONCTION BERTHE DE BOISSIEUX,2014-08-04T00:00:00,ELECTRICITE,491
APPT FONCTION BERTHE DE BOISSIEUX,2014-08-18T00:00:00,ELECTRICITE,2466
APPT FONCTION BERTHE DE BOISSIEUX,2014-08-10T00:00:00,ELECTRICITE,1042
APPT FONCTION BERTHE DE BOISSIEUX,2014-12-31T00:00:00,ELECTRICITE,3752
APPT FONCTION CENTRE SPORTIF HOCHE,2014-08-04T00:00:00,ELECTRICITE,2
APPT FONCTION CENTRE SPORTIF HOCHE,2014-08-04T00:00:00,ELECTRICITE,1970
APPT FONCTION CENTRE SPORTIF HOCHE,2014-08-18T00:00:00,ELECTRICITE,3
APPT FONCTION CENTRE SPORTIF HOCHE,2014-08-18T00:00:00,ELECTRICITE,2429
APPT FONCTION CENTRE SPORTIF HOCHE,2014-08-10T00:00:00,ELECTRICITE,1
APPT FONCTION CENTRE SPORTIF HOCHE,2014-08-10T00:00:00,ELECTRICITE,945
APPT FONCTION CENTRE SPORTIF HOCHE,2014-12-31T00:00:00,ELECTRICITE,1000
APPT FONCTION CENTRE SPORTIF HOCHE,2014-12-31T00:00:00,ELECTRICITE,4
APPTS PFI AVENUE DU GRAND SABLON,2014-10-02T00:00:00,ELECTRICITE,50
APPTS PFI AVENUE DU GRAND SABLON,2014-07-31T00:00:00,ELECTRICITE,0
APPTS PFI AVENUE DU GRAND SABLON,2014-09-24T00:00:00,ELECTRICITE,566
APPTS PFI AVENUE DU GRAND SABLON,2014-11-24T00:00:00,ELECTRICITE,943
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-02T00:00:00,ELECTRICITE,"113,61"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-03T00:00:00,ELECTRICITE,"61,1"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-04T00:00:00,ELECTRICITE,"89,99"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-05T00:00:00,ELECTRICITE,"294,14"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-06T00:00:00,ELECTRICITE,"398,7"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-07T00:00:00,ELECTRICITE,"317,98"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-08T00:00:00,ELECTRICITE,"192,92"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-09T00:00:00,ELECTRICITE,"6,83"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-10T00:00:00,ELECTRICITE,"43,69"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-11T00:00:00,ELECTRICITE,"151,2"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-01-12T00:00:00,ELECTRICITE,"141,89"
APPT. CONSERVATEUR MUSEE DAUPHINOIS,2014-12-31T00:00:00,ELECTRICITE,"291,56"
APPT 37 RUE C KOGAN (2E ETAGE),2014-05-12T00:00:00,ELECTRICITE,0
APPARTEMENT SCE DES SPORTS  80 ARLEQUIN,2014-03-31T00:00:00,ELECTRICITE,-117
APPARTEMENT SCE DES SPORTS  80 ARLEQUIN,2014-06-24T00:00:00,ELECTRICITE,142
APPARTEMENT SCE DES SPORTS  80 ARLEQUIN,2014-01-10T00:00:00,ELECTRICITE,-142
APPARTEMENT SCE DES SPORTS  80 ARLEQUIN,2014-12-22T00:00:00,ELECTRICITE,95
APPT  FONCTION CS  REYNIES BAYARD,2014-02-26T00:00:00,ELECTRICITE,6046
APPT  FONCTION CS  REYNIES BAYARD,2014-05-21T00:00:00,ELECTRICITE,5675
APPT  FONCTION CS  REYNIES BAYARD,2014-08-18T00:00:00,ELECTRICITE,1376
APPT  FONCTION CS  REYNIES BAYARD,2014-12-15T00:00:00,ELECTRICITE,3963
APPT 59 RUE AMPERE (2E ETAGE),2014-09-12T00:00:00,ELECTRICITE,0
APPT 10 RUE 140E RIA (1 ETAGE D),2014-05-11T00:00:00,ELECTRICITE,0
APPT 10 RUE 140E RIA (1 ETAGE D),2014-10-12T00:00:00,ELECTRICITE,260
APPARTEMENT 100 GIE ARLEQUIN,2014-03-31T00:00:00,ELECTRICITE,-48
APPARTEMENT 100 GIE ARLEQUIN,2014-06-24T00:00:00,ELECTRICITE,0
APPARTEMENT 100 GIE ARLEQUIN,2014-02-10T00:00:00,ELECTRICITE,0
APPARTEMENT 100 GIE ARLEQUIN,2014-12-22T00:00:00,ELECTRICITE,0
LOGT GARDIEN ECOLE MARIE REYNOARD,2014-03-13T00:00:00,ELECTRICITE,199
LOGT GARDIEN ECOLE MARIE REYNOARD,2014-11-06T00:00:00,ELECTRICITE,192
LOGT GARDIEN ECOLE MARIE REYNOARD,2014-09-17T00:00:00,ELECTRICITE,148
LOGT GARDIEN ECOLE MARIE REYNOARD,2014-01-12T00:00:00,ELECTRICITE,159
APPARTEMENT DU DIRECTEUR DU MUSEE,2014-04-23T00:00:00,ELECTRICITE,742
APPARTEMENT DU DIRECTEUR DU MUSEE,2014-10-07T00:00:00,ELECTRICITE,603
APPARTEMENT DU DIRECTEUR DU MUSEE,2014-10-16T00:00:00,ELECTRICITE,1413
APPARTEMENT DU DIRECTEUR DU MUSEE,2014-12-31T00:00:00,ELECTRICITE,1244
CONCIERGE GS MALHERBE 2 ET 3,2014-03-16T00:00:00,ELECTRICITE,669
CONCIERGE GS MALHERBE 2 ET 3,2014-07-21T00:00:00,ELECTRICITE,733
